,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0,687.4273692877376,1010.5461060381932,-1984.5802578938572,428.25517310393735,-327.2557508605957,1278.0204991667924,1027.8683094342284,824.1808760270375,440.2738860988278,-332.62419876922775,-871.3941885185224,383.9899056822818,248.81795292825123,-96.76232446347585,-213.46011302909073,175.46012869936956,359.5507337145697,110.95420060347651,-1202.127086605718,-463.1836084519668,-226.34885269473244,274.9187472573812,96.29167902226206,-172.08289930650392,51.31787989853871,-318.40316709005435,382.4748807232944,167.08012341587118,-176.25993667509314,-178.12294815551456,-262.8514521219164,-585.6777955774588,641.2047040088629,204.56270624484858,448.20639761255137,-205.21519489850766,-107.76192339849672,-111.7783455568321,-385.1723784420441,216.68979871292842,57.87722019781589,51.64367905841401,-205.29444851077804,-144.2449857805521,82.22502645448857,92.92871241162648,-169.44465102052826,12.416419741012996,5.503260677608289,-109.43030891459729,387.7008929536456,-420.90126587845253,479.01363136758164,-437.9404576298211,-312.70088268885155,-238.39782393245173,-48.74660622147006,339.90365190899996,90.30219719233023,-4.426278043132604,-157.99198329279903,74.92918970775973,-47.42391669452578,267.13294758200743,37.02290163197176,135.98104128804783,141.36494121796858,-146.60662609763799,-8.718104406609385,365.68826958026153,-660.1435714872821,-221.76292425998025,-26.53595294037086,296.9789915250827,238.29258989044396,193.2234086985845,-82.98910328289612,249.86256445990136,62.55032897773334,-16.176257562114266,-45.46448792167104,88.53721464681878,-23.396490264044516,-100.4911092165375,28.939066474754576,211.6123756945163,-71.88579552153553,97.63338688147209,-203.11790618812265,72.09351625188417,217.03876598288136,160.79789573254195,51.76696480092275,-117.27629177262091,-38.457114330639314,39.04262282560278,-76.00160397615888,-241.36453401309495,-9.851288465496157,175.69164340534496,32.16319760211465,-50.36470334271792,123.06643779370704,198.0317254030382,78.26652532290474,289.00713057049785,-50.527694798537226,43.78660073252725
1,1323.9924102272328,267.97401774684994,-1892.6687039707735,305.58205216654056,376.700141899081,1502.8328966289514,590.0052978926547,458.5198685774143,-30.498440342151042,696.6668324966599,-69.49948838732487,-624.8564329224001,322.4563180957832,437.7130825504416,181.75750759774996,109.75569438557272,-589.6774623748496,173.4678372032116,-395.55528191012075,-441.1215393565536,-286.8211793716664,-351.59078644105165,-601.0971454534592,854.8119544067137,-502.2702765775012,75.61473857244957,906.6237880973482,-199.06030067878226,84.45891110718985,-181.793971398938,-0.14896284165010343,-530.090350116307,524.3975077516578,106.53029006039493,-105.27394858227234,-68.23189207597568,-171.43365330433372,-244.2921983559556,-231.96765598298597,-34.06252810359809,-120.85187509864153,-53.22218956471752,-448.0038590155238,10.12382848883879,-594.3090585407436,140.2729400643408,-275.3723589145995,415.4043205444717,487.19731478560846,-295.01546501721964,-25.05994256584912,-276.6879325835209,183.97838271504293,199.04569671403624,-526.5853820247299,11.272107827269142,-308.6561222968319,-157.97431553029938,-86.51912229519061,-175.7222789165325,148.71154072343074,-67.62765629777253,-94.56663959675177,217.74179749821485,-163.04577637148492,425.8221875423858,144.3153820684575,259.08371432501656,139.00902483389007,114.34374464802707,348.9148045846069,-18.89506978965778,-1.2206761656984764,59.352640069939596,20.752225121081604,399.7831308478385,164.2384036952152,-40.641172333857234,424.62445848633723,-376.17846019581117,228.80950495668398,-127.1290189109566,-68.45072038856766,-14.44148233790702,68.0758484604587,50.93419117354696,-87.61798229737309,10.197189821408507,135.39632366218348,-126.99174031892285,32.09253619671023,144.08501050747657,85.5781576540846,154.89010018878753,-22.339739450534626,90.26014582387934,-7.409740683327498,77.49254821334577,99.30282303659075,-19.778853297280026,102.60244195359067,-67.30462787610057,-157.17258391352223,7.298263938697758,208.7492052962576,98.34327660210383,113.4004977989298,2.5208791673363073
2,825.4428671079786,725.635145408928,-2485.0950852648953,506.7201994110997,-501.8983724803117,883.0288825943743,-253.20836807520664,625.5435492737895,-239.51023052412307,383.7122914536598,-125.79333202073491,-591.4582437806386,-241.41238744633122,60.405631678079146,489.8668151058474,149.38541795450377,-782.0316373613837,-517.3884130043455,554.647048683151,-77.19390951938202,-197.1252350193071,13.080924473714024,252.45241646842481,147.98932390602224,-390.6660546051673,-12.002216667586083,-436.2156205442309,-30.80145321721825,355.17704384330096,229.55931647579678,243.0109206829113,-119.62848146648537,23.68473416374269,238.59107585183443,316.39910473074036,189.83301896659978,134.20905584643174,-0.8227683316046135,-130.2262330179063,295.26820620613984,137.31229523802693,-101.59487869177522,146.6077756660038,-67.15123993573745,-340.5507258996955,-88.75403901138579,206.56910655641877,-464.98740566625156,139.31191902684014,-384.0486966070195,-173.87382411794604,379.51048372863016,139.8991192948062,201.99923543444257,-39.81482502413488,84.61518353143737,-13.244938968881113,-99.04104023557464,-39.667970096651786,-110.8401130999801,-141.13212125379667,-117.85383456512498,-170.50336294606748,38.48773051755337,18.41107801053861,-198.3355942287356,106.02556088081352,-69.93491824399676,246.9396362799132,-127.64094334094338,-370.4437378959114,107.20515360343106,57.84695127772622,22.21656475098242,-272.2751573512737,-99.72385072028165,116.21105848267604,268.7066620404598,64.78930976998124,-242.44520695216562,4.480033424524166,-163.20969513292948,-124.62961748882094,-232.41589732323428,64.0389660842537,-66.35000663111356,400.2932217889704,-121.4825471240125,-132.10976148476814,206.3311764449138,-99.42503971608929,-42.07068650654954,63.48786484946055,-18.63551753740612,-92.6246547351737,24.05451198625642,-167.57415394510102,-260.31714613944763,-107.40822403364835,-17.242352004713783,-240.07472422762774,-7.7310030301118715,93.55587455273452,138.50733694698687,19.92314015370854,-121.57973587889732,-3.73414114496046,76.39039854916943
3,1122.9452126470321,-162.15889160291462,-2435.586584374315,912.3767177730991,-465.6653857960505,1379.8693627811788,-286.72809596966977,724.7386133291534,-871.3220260731705,232.52808664707223,-146.8006912130999,-637.6854639728706,-37.95183186824587,325.5503565773145,415.37855376289934,53.968105861811864,-679.8341622988171,-434.8846277851233,648.815537385536,545.7815556319669,233.86549738606405,647.0261923996964,423.12519704038647,-142.15138472608575,99.5267528915612,129.93166721218466,-379.05710565246414,378.6213276861453,20.12494474649717,165.41758557879533,973.6384249601223,-81.42835500833556,142.41886261662552,-265.86393990949074,620.9077009437716,-155.77698790391022,-236.7560627527089,-306.9235285266015,162.5374009280848,-166.85472078022391,-8.166800371457946,-79.7186533061632,-157.9603480553598,-262.97108377884865,14.906471464212352,-122.2100609069421,-283.0622357610979,223.93517060926183,-190.83384305815935,221.02308249921384,274.99687950508167,-368.2009538336692,223.55329766688078,-147.7533632113836,-140.7602984255525,-209.76617235482144,94.33941345260865,16.070465112057445,-223.12236462391803,207.3797977542491,-131.1323278209041,102.78566129516466,-59.74578382611706,164.04993235628842,24.732575310970613,136.28708542343335,-41.30457767625166,-127.01238130168024,-169.28435618060362,289.7776739052862,-7.722055124087191,56.468039727429975,31.01182788356035,56.7834569721018,-17.40062499497471,-105.88914518787475,22.412090458460675,-27.548650554128056,7.801013299830021,-248.95601472057635,102.83369954764784,142.552996690511,34.32516621952819,21.158716188134978,67.14951683047217,42.2534197292726,-65.43925791792172,-87.74334677883492,38.49896609394199,43.02712621436634,-52.64638251347203,177.4537995631187,-47.86736907128247,96.64325036327224,-40.62090081698867,10.114633000900453,-37.033680018238066,-142.96113432226906,-115.8797482124962,-15.069869732640399,53.67096610475483,-37.912217549946746,96.82315777438646,-108.70568360904218,-128.31915763174376,-24.93171280844332,2.0527035289653655,60.390349969755796
4,572.4232954988449,-2401.275624547709,210.17976305596667,950.8098839755983,609.0168075214904,407.8716288241637,-470.6233656220312,-825.7957241739548,-400.6749520606984,-1.0982391011645882,-449.10839700093965,-531.2657882660286,-155.9658182241219,-211.09329717741815,103.27041734968232,222.93155988601438,-128.5094897516211,-144.5363640840523,-194.10879298611752,51.46546044390811,198.93649119080231,327.0865116522317,-42.1500844741022,-153.82052691720634,-216.70234650081645,-196.82126838377027,-301.0785415246348,-323.088049766071,-334.9969304792094,-350.75185574577546,388.838403364503,256.8814746130909,-155.47356015259302,52.965697985282965,134.19118575156782,-43.01773473823476,88.00600717714154,-166.04413069348234,-10.68740213338084,-116.45799582166538,-78.31436281126047,154.54792034906848,-6.904134702392508,-426.0895501300132,-314.0969360613689,-268.2606229207164,150.85127166357105,-231.5508108338971,118.92089669750175,157.7584648301456,-87.4180198906314,-61.71060811357226,-104.68536438232628,-0.6699823884642964,276.65152857783823,-22.768122170681107,-80.77068848673156,54.0814284696648,-52.39001402683192,-122.66760177512937,94.77023974787838,272.65541209622603,179.03710440955422,113.73021626431257,-124.56017898801532,-21.38363696529268,152.88122147668312,-8.141203999146587,-54.45533310569274,-12.026568586596182,-154.25049835909343,33.461653997382356,118.81955127316365,182.58848586067867,6.325176611708173,-56.4996229198182,92.77813321003784,93.00584730711873,101.66596475233716,-46.05702810148091,-183.2301304503114,-383.2185773645352,-23.887676761502664,-40.894824686727915,-101.89764173741655,-3.6556338437001132,-5.283721690520686,114.62422897884318,285.65602537987195,87.03158926346745,-35.095122787404655,49.971397270361905,61.539093820119994,69.8784993764157,86.39729342751654,-39.65826088074746,65.40783954278015,-91.02718201483377,83.3056588081117,-105.67821757616431,-183.1322770282817,155.7098994356685,-107.1084251187577,87.88413384253246,-23.29477076105822,-39.90456480838231,63.558839334307585,129.1250719206247
5,1755.6269837063764,-823.8537894575707,808.8773990026906,330.53603995988607,245.18697454981321,-861.3514473599416,246.86125089474893,306.87916145586627,-20.62975490896865,157.1372529360496,-516.4312810863978,-554.072580684077,-34.27746113430252,419.78885539994474,-140.61953114710278,-146.13052037435742,-199.8478070225952,-297.12433435641003,-121.2891263957788,-2.372443885686244,-13.633769407270767,352.47040178533285,48.50373579041988,-131.9654669732027,-120.1803253095077,107.40478092996305,187.050803955282,154.61777739942414,-6.993039100605196,-29.851015634433498,-5.586821228160737,-15.330114043402556,-71.55551282549429,131.7840199056243,172.44619272931828,-338.6274439633007,-122.28664720845731,278.62909131823966,-176.4504299340929,142.47258285729976,88.77979942416027,200.46411041724255,2.2336104261174405,-62.660225438143726,341.2599837013786,-125.80389148499891,229.8137698071432,191.49887235314068,38.47130934372972,-24.463302473891478,-1.2355525537056526,-20.49159418046783,-127.9713175133787,-124.41709645908189,-159.87237397233142,120.088585738354,-340.4926600689514,2.455009600882729,-111.3852737160391,-291.7811785585635,-17.46612897199924,152.34850489654738,-0.7765873934579801,107.14089057975258,-131.52877905396653,19.715184703399157,-46.919756753837135,-172.61957636233407,111.53464592255766,101.0341122996241,85.24135474299851,41.43550351743869,12.114928178087602,114.339152448199,227.51447956594504,-246.84682336208542,-55.39407549637724,-85.18454360922783,-0.6368279742366574,100.82856980543139,2.8211948199825603,158.47363693254923,-5.869521550820149,-61.753972121121635,8.136100073791802,-24.15183327841974,27.486458708292716,1.959407618817933,-54.09204793736538,24.39978406288927,41.54632196249002,-16.748870779279535,-80.91165442447904,-131.1673855007212,-121.06586748424054,-255.0579169117393,207.4876390514869,-71.42446112597469,-129.35564695681174,-54.22679253069244,188.46197134772328,-213.63128662635933,-90.77971027198161,32.991816413788726,39.32873763220015,-119.01585910422604,-23.300488443415578,38.67363353418281
6,2062.6013362788694,846.8043917793278,274.27173728741275,337.49368271442785,250.90572130113233,-414.4078313365166,247.38789864442822,207.6014377292257,-256.2096648472801,119.44887742293074,-606.3422774571246,-194.6320567029571,-18.71312589736021,273.25938320762896,40.36829416823663,-130.0700681106785,-201.3388400675939,-7.147116937069995,9.137607937425221,136.30577705060983,-169.2355826881665,322.51665712562186,-131.0319986008224,42.519229814385774,-134.2604916790491,-247.48859528718393,-72.37449574683073,229.4077023450283,-150.00611464154767,-94.92935394088188,-204.05056715935117,41.52384868699565,35.064043971985846,52.161874640321074,187.73345038329018,-50.159956147768646,-16.164569494105763,150.9386218160542,-219.6854130065224,93.24650621697792,171.4643668974293,355.8856057274815,189.51171779591792,-90.29648071814565,126.42476403173298,-184.86190497180303,79.6269759760088,-163.85181124169685,57.834124590159846,155.13747481082902,-74.24271331805785,-80.27294475631058,-88.55091391159772,219.57179202487015,87.5822540174871,-6.35947969919523,-33.74066082580874,132.79169243411664,-146.90119336258215,77.56781277076867,-138.13375423163674,119.06660304196981,111.53506840499557,-181.63285937957312,80.43391019993884,55.70655085593161,129.9438837376266,29.596155177068542,46.12469388627221,-155.5539527002258,77.73062911337682,97.10610336623992,108.84489764277606,-76.37968895815237,-54.277898482163266,-67.12521983198049,149.4566708113344,-45.046637268047185,107.2223605305137,53.60096877126033,168.49435202684086,-75.25797491916133,-57.14424158229656,6.538633377665041,182.48510548936534,76.54874909597703,-59.2346185778834,-83.96268608811512,-158.23199052270132,-98.13900154459971,-15.826493644287721,-124.38960357552594,12.912352737811531,-9.818878917639672,14.325088761927143,-15.458263912448377,127.27188628789018,15.035779401521383,-106.10225136586786,-17.99005834706929,75.44697208818108,-101.30932051984568,-96.19386488912616,131.9030452647849,-95.84691906593565,105.14509496570875,-139.46365536603477,-23.194959539853397
7,2587.4870266419744,347.3161440343716,607.3626037739311,478.48371306828875,-114.08725184698434,-645.0497350321592,80.0637442816692,238.84295438077905,-271.4266518930907,331.46370161907544,-469.48478386358056,174.67931778389135,-248.99474425529078,10.149468424042134,241.9500419977078,-66.35351757657523,-105.87812840573025,85.9099407791499,1.8436878594236585,-69.71951223826797,-114.5457955436882,-52.62296726387697,35.90288343917986,108.19549693869976,-80.39309659213168,-335.2871647974095,6.608826348135047,31.817894676024597,-50.203296117534414,-44.66600098970104,-156.01698237048817,-182.92356180483804,93.35039399585825,-14.248089304530705,37.997354845865466,25.580833082710186,131.890328332124,-139.43466652122194,28.452702482471963,96.35241171192617,74.66566916037884,195.49483691236875,105.6590365644187,64.7077301444701,50.98987210665303,-85.94289264902433,-25.954287163099615,-17.287059851626104,135.49093836093164,162.2148378604343,-115.9563143894125,-28.412870302952058,-40.1517404792194,-49.44116533835267,-111.58727255548376,73.99150332429856,-132.1954498171954,61.13057171225597,-0.2896224664273326,53.017103273173504,78.80579425112165,64.64678364416895,40.95291388414027,-44.72219155763824,41.79171475573586,17.349730215043127,-57.10158785795718,-38.98456489135929,66.66462515106723,-41.67455789782192,-29.002106593982464,-96.94000203769973,-34.407012627542734,-66.59339045525074,14.994766159447323,38.144784878400486,66.80629097496211,-69.48307427223803,2.3874768474785184,-48.902419565263266,-67.0805272742395,-7.012314501588663,-18.328418703973046,30.12714608492532,-105.11041487979256,-4.655973439058743,55.86101000668399,55.08515398551227,-16.9068604527879,-158.13053549191596,4.79617274055599,-126.31873087313316,-52.21146682140166,-29.42682229921809,24.21241398458319,-106.69819125047506,-50.096308820811636,-8.596594856260275,-13.336416858684316,-110.48301653693431,-35.6332059352861,37.67486921677634,5.110502107989034,-53.36507102284253,20.897473550689284,43.77525648657478,33.76604047096542,31.113559777926138
8,2317.0579386790805,653.8993012547014,371.30041216635146,-181.855918865588,85.20994837745569,182.81940830365684,512.4263670818005,181.1966875494985,-609.9479527647723,-83.84310419878136,-231.93030478694087,-336.55723762423725,-139.4237791686275,24.966916634918718,304.8933793706593,-89.01984719759601,152.8548701388865,-231.8390220118507,-270.1040195282273,-131.8893049084193,-68.84500407297695,47.180977406238384,-217.0671436027168,227.65451703686892,-25.58747876191233,-129.20593203184035,-102.44939517763767,140.60033108386915,-176.6281754015714,116.81855841994883,-72.64017059518778,-59.99775697331863,-107.6666236974906,-102.55016705669836,93.29995515575693,60.19783856450624,170.51318077300314,-272.00792028133554,-29.831021350844896,60.62450319304267,14.545290965511208,46.862946062765765,35.92318396292051,219.9571087209669,-15.609084903245945,89.36679865717944,-185.9440978260205,39.86526072686671,154.97044633209353,-65.40902308616872,-57.473410651024764,169.3679200337832,-355.7668250411216,-101.92508371027137,7.834596816587141,-48.62720132751293,130.03183663952078,19.241070799753597,90.12394111310832,-5.671929308113118,54.58677607634162,134.67677321329572,37.8133562266044,58.21575168281243,35.24159504248337,90.35718492471909,20.391642614097293,0.4256696642458899,7.309140430811228,57.14783358005343,-38.47612454016834,124.13177015923162,38.02291697283215,5.822376131441606,11.864785248160066,-4.8421276460256015,60.07022868959176,-110.56920454291075,-71.01803508777685,-35.39116524472122,-15.786465917012167,-76.54134816364221,59.207244992162366,-21.60976362286594,-18.667562208557072,0.2755047688405259,78.80456138821098,3.095461752829887,27.68486662969462,61.424506546306674,-24.133417851142934,-150.35415230470153,-25.450883847826123,23.261765427611827,28.238803837104435,-20.44695007222063,-8.572905363141743,-90.6348252148275,-3.8188457027537535,30.029145351596224,-47.29596055671692,-67.09064589340457,-11.910046523654309,7.932207705831349,-85.32598729645589,-30.166394328014015,-5.078050496770794,14.565125957485028
9,2084.9809386434063,943.4363036500064,362.1333367273384,-438.79013853747887,-529.2778205866374,-16.247132393276694,712.7252684343041,379.6746963574417,-239.41761542217785,-149.26622838833498,-323.18735339666773,-647.0854491542609,-113.25478294152856,-424.771623201931,-12.824632017906984,222.76959727133803,-51.345767767633774,78.12496930287172,-292.9760260902128,80.89892680363258,-174.35090540351143,-72.12085272207766,100.27638436727443,-8.46143073480134,-216.71389965469822,-230.7062693062223,215.63219175846356,-104.99478281345631,-146.47928920870308,99.33958678238632,370.883519766765,107.84077842652205,-136.11430039701662,4.635581598766762,167.07786540230674,138.6815807621293,100.58461385235762,-51.66321059620402,55.442887649733805,157.8376096646304,35.20340079242457,-90.5673741832844,38.29166866230585,-67.61591466148234,-10.773806159438507,89.93052452275731,120.44287940376906,107.48568081008038,-52.86479145541647,-62.72879897725428,-304.0293660875156,154.4348490397299,-145.12146858568448,-109.61532765491813,-125.89707457441243,-57.25295933698146,9.666641204328366,185.1832128815662,-117.00324457047921,230.5026777608123,19.892241648727303,16.782467822829375,-109.1638747541906,78.92541655281332,129.7836624545527,-51.9916463613482,100.20629210134321,-1.1955362705120234,25.39207257277899,51.53698087790924,71.37311100911177,-170.99130403416837,-24.60668173623934,-110.70756484108793,90.78804022600903,27.954649545143035,-2.577492500344621,-66.07816867368297,-25.99285482358064,144.4439451684721,-106.43648642842658,-121.09300102828666,31.93865990816002,26.593909345334925,2.5651383773819902,24.151927875189482,93.45521459545068,18.939544295049664,50.91062852205157,-25.438976516170463,2.631014615205456,-104.05140952348427,-127.80345870672416,-19.042534448579705,10.323649640662229,20.980311833676943,-29.809854418355275,-74.86707433075729,-48.80555283751707,-28.24982962175402,-61.46360490260195,-159.9788294059929,134.13508877240122,-19.215882310790015,21.4683833418868,-47.605104150010575,-11.451689140112407,135.42445597425274
